Using PJRT plugin directory: /localdev/jameszianxu/tt-xla/python_package/pjrt_plugin_tt
Using TT-Metal from the source tree: /localdev/jameszianxu/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
============================= test session starts ==============================
platform linux -- Python 3.11.14, pytest-8.4.2, pluggy-1.6.0 -- /localdev/jameszianxu/tt-xla/venv/bin/python
cachedir: .pytest_cache
metadata: {'Python': '3.11.14', 'Platform': 'Linux-5.15.0-142-generic-x86_64-with-glibc2.35', 'Packages': {'pytest': '8.4.2', 'pluggy': '1.6.0'}, 'Plugins': {'metadata': '3.1.1', 'split': '0.10.0', 'jaxtyping': '0.3.4', 'forked': '1.6.0', 'anyio': '4.12.0', 'json-report': '1.5.0'}}
rootdir: /localdev/jameszianxu/tt-xla
configfile: pytest.ini
plugins: metadata-3.1.1, split-0.10.0, jaxtyping-0.3.4, forked-1.6.0, anyio-4.12.0, json-report-1.5.0
collecting ... collected 1 item

tests/torch/graphs/test_attention.py::test_qwen2_5_attention_prefill_push[7b_instruct-1024-llmbox] 2026-01-05 17:22:57.939 (   0.000s) [        7BAA3480]   plugin_attributes.cc:60       1| PluginAttributes::PJRT_Plugin_Initialize
module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.spmd_output_sharding = "{{replicated}}", mhlo.use_auto_spmd_partitioning = false} {
  func.func @main(%arg0: tensor<2x1x1024x1024xbf16>) -> tensor<2x1x1024x1024xbf16> {
    %cst = stablehlo.constant dense<0.000000e+00> : tensor<2x1x1024x1024xbf16>
    return %cst : tensor<2x1x1024x1024xbf16>
  }
}
2026-01-05 17:23:26.286 (  28.347s) [        7BAA3480]      module_builder.cc:1063     1| MLIR Module shlo_compiler_cleaned:
#loc = loc(unknown)
module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.spmd_output_sharding = "{{replicated}}", mhlo.use_auto_spmd_partitioning = false} {
  func.func @main(%arg0: tensor<2x1x1024x1024xbf16> loc(unknown)) -> tensor<2x1x1024x1024xbf16> {
    %cst = stablehlo.constant dense<0.000000e+00> : tensor<2x1x1024x1024xbf16> loc(#loc)
    return %cst : tensor<2x1x1024x1024xbf16> loc(#loc)
  } loc(#loc)
} loc(#loc)
------------------ END OF MLIR MODULE ------------------
2026-01-05 17:23:26.288 (  28.349s) [        7BAA3480]      module_builder.cc:1063     1| MLIR Module ttir:
#loc1 = loc("p0.1")
module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false, ttcore.meshes = #ttcore.meshes<[<"mesh" = 2x4>]>} {
  ttcore.device_module {
    builtin.module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false, ttcore.meshes = #ttcore.meshes<[<"mesh" = 2x4>]>} {
      func.func @main(%arg0: tensor<2x1x1024x1024xbf16> {ttcore.argument_type = #ttcore.argument_type<input>, ttcore.shard_status = #ttcore.shard_status<presharded>} loc("p0.1")) -> (tensor<2x1x1024x1024xbf16> {ttcore.shard_status = #ttcore.shard_status<presharded>}) {
        %0 = "ttir.mesh_shard"(%arg0) <{shard_dims = array<i64: 0, -1>, shard_direction = #ttcore.shard_direction<full_to_shard>, shard_shape = array<i64: 2, 1, 1, 1>, shard_type = #ttcore.shard_type<identity>}> : (tensor<2x1x1024x1024xbf16>) -> tensor<1x1x1024x1024xbf16> loc(#loc)
        %1 = "ttir.all_gather"(%0) <{all_gather_dim = 0 : si32, cluster_axis = 0 : ui32}> : (tensor<1x1x1024x1024xbf16>) -> tensor<2x1x1024x1024xbf16> loc(#loc1)
        %2 = "ttir.mesh_shard"(%1) <{shard_dims = array<i64: -1>, shard_direction = #ttcore.shard_direction<shard_to_full>, shard_shape = array<i64: 1>, shard_type = #ttcore.shard_type<identity>}> : (tensor<2x1x1024x1024xbf16>) -> tensor<2x1x1024x1024xbf16> loc(#loc)
        return %2 : tensor<2x1x1024x1024xbf16> loc(#loc)
      } loc(#loc)
    } loc(#loc)
  } loc(#loc)
} loc(#loc)
#loc = loc(unknown)
------------------ END OF MLIR MODULE ------------------
2026-01-05 17:23:26.289 (  28.349s) [        7BAA3480]      module_builder.cc:823   WARN| `mhlo.num_partitions` attribute not found, assuming default number of partitions: 1
2026-01-05 17:23:26.289 (  28.349s) [        7BAA3480]      module_builder.cc:837   WARN| `mhlo.num_replicas` attribute not found, assuming default number of replicas: 1
2026-01-05 17:23:26.289 (  28.349s) [        7BAA3480]      module_builder.cc:847   WARN| Num replicas and num partitions are not set, inferring the number of devices from mesh shape
2026-01-05 17:23:26.301 (  28.362s) [        7BAA3480]      module_builder.cc:1063     1| MLIR Module ttnn:
#dram = #ttnn.buffer_type<dram>
#loc1 = loc("p0.1")
#system_desc = #ttcore.system_desc<[{role = host, target_triple = "x86_64-pc-linux"}], [{arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073142976, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073142976, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073142976, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073142976, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073160096, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073160096, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073160096, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073160096, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}], [0, 1, 2, 3, 4, 5, 6, 7], [1 : i32, 1 : i32, 1 : i32, 1 : i32, 0 : i32, 0 : i32, 0 : i32, 0 : i32], [ 0x0x0x0]>
#ttnn_layout = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 1024 + d1 * 1024 + d2, d3), <1x1>, memref<64x32x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout1 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 1024 + d1 * 1024 + d2, d3), <1x1>, memref<32x32x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false, ttcore.meshes = #ttcore.meshes<[<"mesh" = 2x4>]>} {
  ttcore.device_module {
    builtin.module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false, ttcore.meshes = #ttcore.meshes<[<"mesh" = 2x4>]>, ttcore.system_desc = #system_desc} {
      ttcore.device @default_device = <workerGrid = #ttcore.grid<8x8, (d0, d1) -> (0, d0, d1)>, l1Map = (d0, d1, d2)[s0] -> (0, d0, d1, d2 + s0), dramMap = (d0, d1, d2)[s0, s1, s2, s3, s4, s5, s6] -> (0, 0, (((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) floordiv s4) mod 12, ((((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) floordiv s4) floordiv 12) * s4 + ((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) mod s4 + s5), meshShape = 2x4, chipIds = [0, 1, 2, 3, 4, 5, 6, 7]> loc(#loc)
      func.func @main(%arg0: tensor<2x1x1024x1024xbf16, #ttnn_layout> {ttcore.argument_type = #ttcore.argument_type<input>, ttcore.shard_status = #ttcore.shard_status<presharded>} loc("p0.1")) -> (tensor<2x1x1024x1024xbf16, #ttnn_layout> {ttcore.shard_status = #ttcore.shard_status<presharded>}) {
        %0 = "ttnn.get_device"() <{mesh_offset = #ttnn<mesh_offset 0x0>, mesh_shape = #ttnn<mesh_shape 2x4>}> : () -> !ttnn.device loc(#loc)
        %1 = "ttnn.mesh_shard"(%arg0, %0) <{shard_dims = array<i64: 0, -1>, shard_direction = #ttcore.shard_direction<full_to_shard>, shard_shape = array<i64: 2, 1, 1, 1>, shard_type = #ttcore.shard_type<identity>}> : (tensor<2x1x1024x1024xbf16, #ttnn_layout>, !ttnn.device) -> tensor<1x1x1024x1024xbf16, #ttnn_layout1> loc(#loc)
        "ttnn.deallocate"(%arg0) <{force = false}> : (tensor<2x1x1024x1024xbf16, #ttnn_layout>) -> () loc(#loc)
        %2 = "ttnn.all_gather"(%1) <{all_gather_dim = 0 : si32, cluster_axis = 0 : ui32}> : (tensor<1x1x1024x1024xbf16, #ttnn_layout1>) -> tensor<2x1x1024x1024xbf16, #ttnn_layout> loc(#loc1)
        "ttnn.deallocate"(%1) <{force = false}> : (tensor<1x1x1024x1024xbf16, #ttnn_layout1>) -> () loc(#loc1)
        return %2 : tensor<2x1x1024x1024xbf16, #ttnn_layout> loc(#loc)
      } loc(#loc)
    } loc(#loc)
  } loc(#loc)
} loc(#loc)
#loc = loc(unknown)
------------------ END OF MLIR MODULE ------------------
2026-01-05 17:23:26.305 (  28.366s) [        7BAA3480]loaded_executable_insta:290      1| LoadedExecutableInstance::PJRT_LoadedExecutable_GetExecutable
2026-01-05 17:23:26.305 (  28.366s) [        7BAA3480]loaded_executable_insta:309      1| LoadedExecutableInstance::PJRT_LoadedExecutable_AddressableDevices
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480]              stubs.inc:70    WARN| STUB: PJRT_Executable_GetCompiledMemoryStats
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480]      error_instance.cc:52       1| ErrorInstance::PJRT_Error_Message
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480]      error_instance.cc:61       1| ErrorInstance::PJRT_Error_GetCode
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480]      error_instance.cc:46       1| ErrorInstance::PJRT_Error_Destroy
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480] executable_instance.cc:110      1| ExecutableInstance::PJRT_Executable_OptimizedProgram
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480] executable_instance.cc:147      1| USE_SANITIZED_EMITHLO_IR=1, using sanitized MLIR code
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480] executable_instance.cc:196      1| Literal MLIR code (size=511):
#loc = loc(unknown)
module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.spmd_output_sharding = "{{replicated}}", mhlo.use_auto_spmd_partitioning = false} {
  func.func @main(%arg0: tensor<2x1x1024x1024xbf16> loc(unknown)) -> tensor<2x1x1024x1024xbf16> {
    %cst = stablehlo.constant dense<0.000000e+00> : tensor<2x1x1024x1024xbf16> loc(#loc)
    return %cst : tensor<2x1x1024x1024xbf16> loc(#loc)
  } loc(#loc)
} loc(#loc)

2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480] executable_instance.cc:110      1| ExecutableInstance::PJRT_Executable_OptimizedProgram
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480] executable_instance.cc:147      1| USE_SANITIZED_EMITHLO_IR=1, using sanitized MLIR code
2026-01-05 17:23:26.306 (  28.367s) [        7BAA3480] executable_instance.cc:196      1| Literal MLIR code (size=511):
#loc = loc(unknown)
module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.spmd_output_sharding = "{{replicated}}", mhlo.use_auto_spmd_partitioning = false} {
  func.func @main(%arg0: tensor<2x1x1024x1024xbf16> loc(unknown)) -> tensor<2x1x1024x1024xbf16> {
    %cst = stablehlo.constant dense<0.000000e+00> : tensor<2x1x1024x1024xbf16> loc(#loc)
    return %cst : tensor<2x1x1024x1024xbf16> loc(#loc)
  } loc(#loc)
} loc(#loc)

2026-01-05 17:23:26.308 (  28.369s) [        7BAA3480] executable_instance.cc:110      1| ExecutableInstance::PJRT_Executable_OptimizedProgram
2026-01-05 17:23:26.308 (  28.369s) [        7BAA3480] executable_instance.cc:147      1| USE_SANITIZED_EMITHLO_IR=1, using sanitized MLIR code
2026-01-05 17:23:26.308 (  28.369s) [        7BAA3480] executable_instance.cc:196      1| Literal MLIR code (size=511):
#loc = loc(unknown)
module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.spmd_output_sharding = "{{replicated}}", mhlo.use_auto_spmd_partitioning = false} {
  func.func @main(%arg0: tensor<2x1x1024x1024xbf16> loc(unknown)) -> tensor<2x1x1024x1024xbf16> {
    %cst = stablehlo.constant dense<0.000000e+00> : tensor<2x1x1024x1024xbf16> loc(#loc)
    return %cst : tensor<2x1x1024x1024xbf16> loc(#loc)
  } loc(#loc)
} loc(#loc)

2026-01-05 17:23:26.308 (  28.369s) [        7BAA3480] executable_instance.cc:110      1| ExecutableInstance::PJRT_Executable_OptimizedProgram
2026-01-05 17:23:26.308 (  28.369s) [        7BAA3480] executable_instance.cc:147      1| USE_SANITIZED_EMITHLO_IR=1, using sanitized MLIR code
2026-01-05 17:23:26.308 (  28.369s) [        7BAA3480] executable_instance.cc:196      1| Literal MLIR code (size=511):
#loc = loc(unknown)
module @ReplicateShardedData.6 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.spmd_output_sharding = "{{replicated}}", mhlo.use_auto_spmd_partitioning = false} {
  func.func @main(%arg0: tensor<2x1x1024x1024xbf16> loc(unknown)) -> tensor<2x1x1024x1024xbf16> {
    %cst = stablehlo.constant dense<0.000000e+00> : tensor<2x1x1024x1024xbf16> loc(#loc)
    return %cst : tensor<2x1x1024x1024xbf16> loc(#loc)
  } loc(#loc)
} loc(#loc)

2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     buffer_instance.cc:690      1| BufferInstance::PJRT_Buffer_Device
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     device_instance.cc:53       1| DeviceInstance::PJRT_Device_IsAddressable
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     buffer_instance.cc:690      1| BufferInstance::PJRT_Buffer_Device
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     device_instance.cc:53       1| DeviceInstance::PJRT_Device_IsAddressable
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     buffer_instance.cc:690      1| BufferInstance::PJRT_Buffer_Device
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     device_instance.cc:53       1| DeviceInstance::PJRT_Device_IsAddressable
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     buffer_instance.cc:690      1| BufferInstance::PJRT_Buffer_Device
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     device_instance.cc:53       1| DeviceInstance::PJRT_Device_IsAddressable
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     buffer_instance.cc:690      1| BufferInstance::PJRT_Buffer_Device
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     device_instance.cc:53       1| DeviceInstance::PJRT_Device_IsAddressable
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     buffer_instance.cc:690      1| BufferInstance::PJRT_Buffer_Device
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     device_instance.cc:53       1| DeviceInstance::PJRT_Device_IsAddressable
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     buffer_instance.cc:690      1| BufferInstance::PJRT_Buffer_Device
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     device_instance.cc:53       1| DeviceInstance::PJRT_Device_IsAddressable
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     buffer_instance.cc:690      1| BufferInstance::PJRT_Buffer_Device
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     device_instance.cc:53       1| DeviceInstance::PJRT_Device_IsAddressable
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480] executable_instance.cc:219      1| ExecutableInstance::PJRT_Executable_NumOutputs
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]loaded_executable_insta:345      1| LoadedExecutableInstance::PJRT_LoadedExecutable_Execute
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]flatbuffer_loaded_execu:260      1| FlatbufferLoadedExecutableInstance::Execute
2026-01-05 17:23:26.310 (  28.371s) [        7BAA3480]     client_instance.cc:423      1| ClientInstance::getOrCreateMeshDevice - reusing already opened mesh device [2, 4]
